-39478264901.76896,6.141080556526626,3.056291675418389,5.62269658516258,2.2342048284286373,2460977.979070216,67.36642262265903
-39481137151.513626,6.14108063041136,3.056296583549392,5.622725655367181,2.2341896874544966,2460977.978915315,58.98188995728273
-39484394524.4585,6.1410813897043255,3.0563035960949283,5.622755277995173,2.234192026750209,2460977.978865588,57.38053018534186
-39564353021.949585,6.140599364972593,3.056262431493724,5.621851821615404,2.2323949765274165,2460978.027686483,60.18631587471276
-39483173887.820595,6.141083083346943,3.0562991061567115,5.622733420991384,2.234181805437848,2460977.978900351,60.03596119171683
-39475945960.3349,6.141089857976099,3.056291577937764,5.622679628167846,2.2342386959922704,2460977.978952372,59.69124475009605
-39492055242.64161,6.141334297539379,3.05624909558869,5.621729323207859,2.233127190765375,2460977.9936266714,60.93404555238216
-39480919082.494316,6.140915539488256,3.0563031015657125,5.6229206853087845,2.2343758764175967,2460977.977288384,58.70435043544641
-39485518425.836975,6.141076882863185,3.0562972014678964,5.62275841428386,2.234155820641295,2460977.9788956554,61.27801247864159
-39488279154.59255,6.140933089974035,3.0563185087025424,5.623197533139671,2.2346338112751005,2460977.9852401107,66.37531927833727
-39474680684.77919,6.141047905315004,3.056303045302757,5.622999442298964,2.2345818159047846,2460977.9792797747,62.57315223850632
-39474343970.94876,6.141100403465562,3.0562980699933386,5.622648410029394,2.234265989793382,2460977.978946343,57.29385498508665
-39500321720.70752,6.141043818288286,3.056304353544912,5.622909554072169,2.2340150141545703,2460977.9786907816,55.347472079564675
-39531504178.993256,6.1386329525583845,3.0563115561391596,5.6228510330869,2.23397617180735,2460978.0067315535,60.23699623294627
-39495181562.19686,6.141057185614529,3.056302696690818,5.622865561665202,2.234065684281736,2460977.9781845133,61.18875245029144
-39538605947.3741,6.140796732053815,3.056291308763986,5.622487753156159,2.233297492763909,2460978.01082184,68.56816036935523
-39484934808.0343,6.141073731384179,3.056299901475048,5.62275823472544,2.2341579262131224,2460977.978805838,58.1367597222327
-39541193828.34445,6.140933938025934,3.05628791304262,5.622634535468772,2.2334170427277855,2460978.01680043,66.4976038515885
-39440709586.46279,6.140872176232591,3.0563746919963926,5.624493446142224,2.2363626838423687,2460977.946049007,55.29866672357344
-39511789511.42396,6.141679587670853,3.0562635852663034,5.621842989027091,2.2330141030326787,2460978.0057681575,65.63911647922158
-39447867593.689705,6.1406423672824575,3.0563364257507497,5.623630826602868,2.2354634123316197,2460977.9527573464,63.281627397372695
-39487552578.43442,6.140380679790136,3.0563370823637963,5.623718119859485,2.2349736372319944,2460977.9655573126,58.57869849649605
-39487890841.82861,6.141062840163136,3.0563040139204762,5.622805109269534,2.234166046791123,2460977.9792773947,64.94946904210873
-39490472910.58876,6.141064590776834,3.056301504092263,5.622811846338161,2.23410758971935,2460977.9788401127,56.78180062957699
-39523405788.01435,6.140784942267677,3.0562913385741646,5.622631271682143,2.233683928621622,2460978.0086805215,58.23878410056309
-39528794616.910545,6.141076513098405,3.0563064001549334,5.622845036517186,2.23360852624447,2460977.994458908,64.50273049457506
-39474423463.820305,6.141094399972454,3.0562951398385194,5.622653282993861,2.2342663767552335,2460977.979375907,64.4712490524953
-39557013584.78693,6.141027430602258,3.0563179283516466,5.623261231861142,2.2337984190019884,2460978.0209304374,64.60425380762534
-39489386077.107185,6.141073027628851,3.056303811710275,5.6227892518035665,2.2341288771785774,2460977.978866374,63.37051389714909
-39536447902.94225,6.141552143035124,3.0563135984139262,5.623087673478672,2.2339365956049186,2460978.017466584,57.899228518924836
-39488407781.210625,6.141035598901568,3.0563253496914875,5.623263223102058,2.234593624157089,2460977.9774001944,64.41131919497774
-39462783990.49291,6.141111256603806,3.056285691231477,5.622556022071592,2.234356375148774,2460977.9791023126,59.07484231298491
-39465255162.0913,6.140978237634819,3.0563659830042558,5.62434560326923,2.23590895534574,2460977.9609862627,59.46964855355616
-39447327216.73177,6.140746588527461,3.056342169053612,5.623818881253526,2.2356173966154436,2460977.950298289,64.85515260990933
-39553101933.23937,6.138883054107738,3.0562853964230974,5.622366541031806,2.2331982373430925,2460978.0202209763,55.040179486803844
-39487710583.54716,6.141158515504869,3.0562983698404165,5.622618630667072,2.2341793137979726,2460977.9951947113,53.3592851990193
-39490348890.4062,6.141103635257489,3.0563168438925583,5.623154081702493,2.234619947368911,2460977.9931110526,66.95291437415973
-39487364272.83112,6.141070998967262,3.056300512657755,5.622779827597564,2.234135771109381,2460977.978886324,64.75565502114591
-39477569108.72718,6.14108576436173,3.056295117754211,5.622693148665312,2.2342338323961486,2460977.979056978,61.5219326591713
-39511906294.887634,6.141141127314632,3.0563432534789126,5.62362445171079,2.2347754448203574,2460977.999286521,60.02668575431568
-39494096700.41567,6.1405713104352815,3.056321605363735,5.623254702388228,2.2346823938700724,2460977.990398369,61.89365365640175
-39530223918.520325,6.141020097963872,3.0563304385779206,5.6233117568400655,2.234193144450428,2460978.0042568133,57.17896488800373
-39545585902.3315,6.140706400620349,3.0563152699099203,5.623132213664017,2.2337814105562446,2460978.0094097634,67.61425129764714
-39480922476.57212,6.14107998161656,3.0562932369858355,5.622726432293777,2.2341891309855315,2460977.9789175526,59.73438775195043
-39479022216.78987,6.1410872421282505,3.0562975583947303,5.622701000362872,2.234215761127598,2460977.9789425023,57.30852365948124
-39497344677.847946,6.14105210864697,3.0563030865844354,5.62287546961047,2.234045304024645,2460977.978833228,68.27104532633557
-39492907579.56683,6.140930462170794,3.0563346826379454,5.6234287441023385,2.2347963529364807,2460977.9852257753,62.59454620262125
-39496161148.90943,6.141003457302724,3.0563141506368314,5.623050717111413,2.234352383429064,2460977.9867185117,52.79528551570245
-39487327390.303696,6.141071014713781,3.056301215640152,5.622780578564185,2.234136674595816,2460977.9788587135,56.81341606085572
-39481623847.93096,6.1411323878614095,3.0563234645703545,5.623357994124675,2.234898235548961,2460977.986416429,58.64520695331837
-39496131436.933,6.141132395755904,3.056307702140927,5.622997386046217,2.2342796165569045,2460977.987284843,63.6626444530162
-39466723959.73445,6.141103632876269,3.0562910455687176,5.622583277362153,2.234333184258038,2460977.979586513,63.34747728983029
-39558916902.59998,6.137726350226442,3.056288626363895,5.622496086994768,2.233289068106673,2460978.0169420373,60.91877007332865
-39493543453.993996,6.140846399161713,3.0563140759763394,5.623173785954198,2.2345250010226967,2460977.98798141,60.07037126788657
-39489698417.03727,6.141066438792352,3.0563005461041715,5.622802311241236,2.2341136687447567,2460977.9788751416,57.98926817111624
-39555583497.16978,6.141266771413547,3.0563203960287884,5.623145349408691,2.2337369970710843,2460978.02288634,62.13461623894024
-39526315581.80765,6.141189234623319,3.0563214385682094,5.6231657533399195,2.234096437179176,2460978.0043591354,57.91669564364076
-39479890790.419395,6.141086241537274,3.05629488357216,5.622709605697728,2.2342075490702897,2460977.9789056485,59.79109081922134
-39499013629.62104,6.141048124070215,3.0563073028281065,5.622889897213639,2.2340372287806045,2460977.978852287,61.04219372529705
-39474661156.54862,6.141086874119328,3.0562880884171615,5.622669353485135,2.2342470015438898,2460977.9792885,55.429383176496465
-39531046007.97006,6.141476947563824,3.0563137494763617,5.623114417959497,2.2339908666747563,2460978.0112900184,58.66756242789622
